Source ID,Separation,Gaia RA,Gaia DEC,LOFAR RA,LOFAR DEC
6324325225803432320,41.76764998586234,38.51999999999932,-12.517000000000001,358.0682549999998,-0.809017
1237090738916392704,104.0999633137525,102.71999999999933,19.1003,358.0682549999998,-0.809017
1784473016438653056,152.63256752892656,156.11999999999935,17.6449,358.0682549999998,-0.809017
5153091836072107136,38.92316238580301,321.9374999999999,-16.5945,358.0682549999998,-0.809017
3828238392559860992,137.80570463366155,136.09499999999923,-3.7467099999999998,358.0682549999998,-0.809017
5853498713160606720,116.89544815762706,20.89499999999958,-62.6762,119.75119499999975,25.954257
76868614540049408,30.01848922591305,90.88199999999996,13.0443,119.75119499999975,25.954257
625453654702751872,40.55707084076031,163.48499999999956,19.8698,119.75119499999975,25.954257
5918660719981686144,106.6253794448242,39.50999999999936,-57.3249,119.75119499999975,25.954257
4109030160308317312,164.5522214041855,282.52499999999924,-26.6077,119.75119499999975,25.954257
6324325225803432320,87.76706697380607,38.51999999999932,-12.517000000000001,119.75119499999975,25.954257
1237090738916392704,17.138966237929264,102.71999999999933,19.1003,119.75119499999975,25.954257
1784473016438653056,34.653707399094856,156.11999999999935,17.6449,119.75119499999975,25.954257
5153091836072107136,157.35193817817958,321.9374999999999,-16.5945,119.75119499999975,25.954257
3828238392559860992,33.65736140278828,136.09499999999923,-3.7467099999999998,119.75119499999975,25.954257
5853498713160606720,84.74945262345268,20.89499999999958,-62.6762,49.04347499999978,19.113474
76868614540049408,40.56264718087755,90.88199999999996,13.0443,49.04347499999978,19.113474
625453654702751872,104.85585627958142,163.48499999999956,19.8698,49.04347499999978,19.113474
5918660719981686144,76.85325066690817,39.50999999999936,-57.3249,49.04347499999978,19.113474
4109030160308317312,130.49498401990883,282.52499999999924,-26.6077,49.04347499999978,19.113474
6324325225803432320,33.286858446457806,38.51999999999932,-12.517000000000001,49.04347499999978,19.113474
1237090738916392704,50.504170735091925,102.71999999999933,19.1003,49.04347499999978,19.113474
1784473016438653056,99.50619596621017,156.11999999999935,17.6449,49.04347499999978,19.113474
5153091836072107136,92.73962160040634,321.9374999999999,-16.5945,49.04347499999978,19.113474
3828238392559860992,88.44700879738532,136.09499999999923,-3.7467099999999998,49.04347499999978,19.113474
5853498713160606720,100.99413736392106,20.89499999999958,-62.6762,301.11739499999936,17.581834
76868614540049408,137.23752407334715,90.88199999999996,13.0443,301.11739499999936,17.581834
625453654702751872,124.03676324328194,163.48499999999956,19.8698,301.11739499999936,17.581834
5918660719981686144,109.23119414948721,39.50999999999936,-57.3249,301.11739499999936,17.581834
4109030160308317312,47.73538609474267,282.52499999999924,-26.6077,301.11739499999936,17.581834
6324325225803432320,100.68268874952832,38.51999999999932,-12.517000000000001,301.11739499999936,17.581834
1237090738916392704,139.10600786882316,102.71999999999933,19.1003,301.11739499999936,17.581834
1784473016438653056,130.7351263020907,156.11999999999935,17.6449,301.11739499999936,17.581834
5153091836072107136,39.856074898291475,321.9374999999999,-16.5945,301.11739499999936,17.581834
3828238392559860992,159.82955390124124,136.09499999999923,-3.7467099999999998,301.11739499999936,17.581834
5853498713160606720,108.48770651600265,20.89499999999958,-62.6762,355.2801149999997,43.857071
76868614540049408,84.96234331280138,90.88199999999996,13.0443,355.2801149999997,43.857071
625453654702751872,115.3617248329731,163.48499999999956,19.8698,355.2801149999997,43.857071
5918660719981686144,107.71427796487457,39.50999999999936,-57.3249,355.2801149999997,43.857071
4109030160308317312,96.84544961520258,282.52499999999924,-26.6077,355.2801149999997,43.857071
6324325225803432320,68.73726147688343,38.51999999999932,-12.517000000000001,355.2801149999997,43.857071
1237090738916392704,88.7102111528907,102.71999999999933,19.1003,355.2801149999997,43.857071
1784473016438653056,116.04418201577897,156.11999999999935,17.6449,355.2801149999997,43.857071
5153091836072107136,67.70264943708416,321.9374999999999,-16.5945,355.2801149999997,43.857071
3828238392559860992,127.08427057001778,136.09499999999923,-3.7467099999999998,355.2801149999997,43.857071
5853498713160606720,167.5765541203646,20.89499999999958,-62.6762,176.37485999999979,58.978585
76868614540049408,76.53351876204387,90.88199999999996,13.0443,176.37485999999979,58.978585
625453654702751872,40.20531484182759,163.48499999999956,19.8698,176.37485999999979,58.978585
5918660719981686144,157.5765857302663,39.50999999999936,-57.3249,176.37485999999979,58.978585
4109030160308317312,120.79642774958579,282.52499999999924,-26.6077,176.37485999999979,58.978585
6324325225803432320,123.97012605231367,38.51999999999932,-12.517000000000001,176.37485999999979,58.978585
1237090738916392704,65.32498794049873,102.71999999999933,19.1003,176.37485999999979,58.978585
1784473016438653056,43.90368219953139,156.11999999999935,17.6449,176.37485999999979,58.978585
5153091836072107136,130.69900463607158,321.9374999999999,-16.5945,176.37485999999979,58.978585
3828238392559860992,70.34689125089425,136.09499999999923,-3.7467099999999998,176.37485999999979,58.978585
5853498713160606720,171.0454298996846,20.89499999999958,-62.6762,215.42836499999976,57.379418
76868614540049408,96.18299434736791,90.88199999999996,13.0443,215.42836499999976,57.379418
625453654702751872,53.2164572100024,163.48499999999956,19.8698,215.42836499999976,57.379418
5918660719981686144,177.7977198307541,39.50999999999936,-57.3249,215.42836499999976,57.379418
4109030160308317312,100.93255231544391,282.52499999999924,-26.6077,215.42836499999976,57.379418
6324325225803432320,135.07540311094763,38.51999999999932,-12.517000000000001,215.42836499999976,57.379418
1237090738916392704,85.47128177737153,102.71999999999933,19.1003,215.42836499999976,57.379418
1784473016438653056,58.83461120118322,156.11999999999935,17.6449,215.42836499999976,57.379418
5153091836072107136,112.7899149700471,321.9374999999999,-16.5945,215.42836499999976,57.379418
3828238392559860992,87.44788448978522,136.09499999999923,-3.7467099999999998,215.42836499999976,57.379418
5853498713160606720,77.00727776348273,20.89499999999958,-62.6762,347.81650499999967,9.980428
76868614540049408,100.2405550276041,90.88199999999996,13.0443,347.81650499999967,9.980428
625453654702751872,149.84662980871857,163.48499999999956,19.8698,347.81650499999967,9.980428
5918660719981686144,79.41451286984854,39.50999999999936,-57.3249,347.81650499999967,9.980428
4109030160308317312,73.11483413998226,282.52499999999924,-26.6077,347.81650499999967,9.980428
6324325225803432320,55.15472433199346,38.51999999999932,-12.517000000000001,347.81650499999967,9.980428
1237090738916392704,109.5832271852759,102.71999999999933,19.1003,347.81650499999967,9.980428
1784473016438653056,150.0556039625972,156.11999999999935,17.6449,347.81650499999967,9.980428
5153091836072107136,36.89863330358827,321.9374999999999,-16.5945,347.81650499999967,9.980428
3828238392559860992,147.91663523117,136.09499999999923,-3.7467099999999998,347.81650499999967,9.980428
5853498713160606720,60.650163652904,20.89499999999958,-62.6762,32.31046499999983,-2.624059
76868614540049408,60.19085130559173,90.88199999999996,13.0443,32.31046499999983,-2.624059
625453654702751872,129.3512566824708,163.48499999999956,19.8698,32.31046499999983,-2.624059
5918660719981686144,54.99880051825842,39.50999999999936,-57.3249,32.31046499999983,-2.624059
4109030160308317312,106.36932266412327,282.52499999999924,-26.6077,32.31046499999983,-2.624059
6324325225803432320,11.647295767187481,38.51999999999932,-12.517000000000001,32.31046499999983,-2.624059
1237090738916392704,72.45092406902388,102.71999999999933,19.1003,32.31046499999983,-2.624059
1784473016438653056,122.92747504250858,156.11999999999935,17.6449,32.31046499999983,-2.624059
5153091836072107136,70.44912489881033,321.9374999999999,-16.5945,32.31046499999983,-2.624059
3828238392559860992,103.56339259004683,136.09499999999923,-3.7467099999999998,32.31046499999983,-2.624059
5853498713160606720,155.81818510111296,20.89499999999958,-62.6762,243.33161999999984,52.751548
76868614540049408,110.06738156771674,90.88199999999996,13.0443,243.33161999999984,52.751548
625453654702751872,68.2287757728079,163.48499999999956,19.8698,243.33161999999984,52.751548
5918660719981686144,165.69114772591547,39.50999999999936,-57.3249,243.33161999999984,52.751548
4109030160308317312,86.39391402612428,282.52499999999924,-26.6077,243.33161999999984,52.751548
6324325225803432320,135.14251362372232,38.51999999999932,-12.517000000000001,243.33161999999984,52.751548
1237090738916392704,100.46084869725972,102.71999999999933,19.1003,243.33161999999984,52.751548
1784473016438653056,74.37464341207007,156.11999999999935,17.6449,243.33161999999984,52.751548
5153091836072107136,96.47355551229356,321.9374999999999,-16.5945,243.33161999999984,52.751548
3828238392559860992,103.35516432014435,136.09499999999923,-3.7467099999999998,243.33161999999984,52.751548
5853498713160606720,118.69883586005174,20.89499999999958,-62.6762,293.95204499999966,34.282886
76868614540049408,127.83840656288253,90.88199999999996,13.0443,293.95204499999966,34.282886
625453654702751872,108.23296947947684,163.48499999999956,19.8698,293.95204499999966,34.282886
5918660719981686144,126.42587370984465,39.50999999999936,-57.3249,293.95204499999966,34.282886
4109030160308317312,61.84651933519074,282.52499999999924,-26.6077,293.95204499999966,34.282886
6324325225803432320,108.96367409695779,38.51999999999932,-12.517000000000001,293.95204499999966,34.282886
1237090738916392704,125.55651567748949,102.71999999999933,19.1003,293.95204499999966,34.282886
1784473016438653056,114.38469193334645,156.11999999999935,17.6449,293.95204499999966,34.282886
5153091836072107136,57.42601914560952,321.9374999999999,-16.5945,293.95204499999966,34.282886
3828238392559860992,143.17773925952753,136.09499999999923,-3.7467099999999998,293.95204499999966,34.282886
5853498713160606720,122.83473351334462,20.89499999999958,-62.6762,208.13263499999945,5.75942
76868614540049408,114.90828216248596,90.88199999999996,13.0443,208.13263499999945,5.75942
625453654702751872,45.58756227311136,163.48499999999956,19.8698,208.13263499999945,5.75942
5918660719981686144,127.66650667311099,39.50999999999936,-57.3249,208.13263499999945,5.75942
4109030160308317312,78.79063792111508,282.52499999999924,-26.6077,208.13263499999945,5.75942
6324325225803432320,167.7239263332708,38.51999999999932,-12.517000000000001,208.13263499999945,5.75942
1237090738916392704,102.53478640255828,102.71999999999933,19.1003,208.13263499999945,5.75942
1784473016438653056,52.12153508433267,156.11999999999935,17.6449,208.13263499999945,5.75942
5153091836072107136,114.42611912091868,321.9374999999999,-16.5945,208.13263499999945,5.75942
3828238392559860992,72.56509299866985,136.09499999999923,-3.7467099999999998,208.13263499999945,5.75942
5853498713160606720,128.26266034142586,20.89499999999958,-62.6762,99.32438999999944,49.810381
76868614540049408,37.4133007789249,90.88199999999996,13.0443,99.32438999999944,49.810381
625453654702751872,58.388300728704316,163.48499999999956,19.8698,99.32438999999944,49.810381
5918660719981686144,117.8946997058289,39.50999999999936,-57.3249,99.32438999999944,49.810381
4109030160308317312,156.66678429245007,282.52499999999924,-26.6077,99.32438999999944,49.810381
6324325225803432320,81.851572872584,38.51999999999932,-12.517000000000001,99.32438999999944,49.810381
1237090738916392704,30.829979324936353,102.71999999999933,19.1003,99.32438999999944,49.810381
1784473016438653056,55.366612342698495,156.11999999999935,17.6449,99.32438999999944,49.810381
5153091836072107136,132.32290490350238,321.9374999999999,-16.5945,99.32438999999944,49.810381
3828238392559860992,62.23136986661941,136.09499999999923,-3.7467099999999998,99.32438999999944,49.810381
5853498713160606720,107.70665219460942,20.89499999999958,-62.6762,95.51063999999967,27.630971
76868614540049408,15.213879308946005,90.88199999999996,13.0443,95.51063999999967,27.630971
625453654702751872,61.95912975877333,163.48499999999956,19.8698,95.51063999999967,27.630971
5918660719981686144,97.06071321825362,39.50999999999936,-57.3249,95.51063999999967,27.630971
4109030160308317312,173.67445011638006,282.52499999999924,-26.6077,95.51063999999967,27.630971
6324325225803432320,68.24362994283575,38.51999999999932,-12.517000000000001,95.51063999999967,27.630971
1237090738916392704,10.790581287971307,102.71999999999933,19.1003,95.51063999999967,27.630971
1784473016438653056,56.29520242657542,156.11999999999935,17.6449,95.51063999999967,27.630971
5153091836072107136,135.8639044898912,321.9374999999999,-16.5945,95.51063999999967,27.630971
3828238392559860992,50.12668723030931,136.09499999999923,-3.7467099999999998,95.51063999999967,27.630971
5853498713160606720,88.01717532793415,20.89499999999958,-62.6762,112.91795999999968,-3.276445
76868614540049408,27.29546540056436,90.88199999999996,13.0443,112.91795999999968,-3.276445
625453654702751872,54.763041928787274,163.48499999999956,19.8698,112.91795999999968,-3.276445
5918660719981686144,78.34484614813506,39.50999999999936,-57.3249,112.91795999999968,-3.276445
4109030160308317312,148.47255760553682,282.52499999999924,-26.6077,112.91795999999968,-3.276445
6324325225803432320,74.06663533700558,38.51999999999932,-12.517000000000001,112.91795999999968,-3.276445
1237090738916392704,24.522732309910257,102.71999999999933,19.1003,112.91795999999968,-3.276445
1784473016438653056,47.45335304453255,156.11999999999935,17.6449,112.91795999999968,-3.276445
5153091836072107136,145.11890174901987,321.9374999999999,-16.5945,112.91795999999968,-3.276445
3828238392559860992,23.137635878169593,136.09499999999923,-3.7467099999999998,112.91795999999968,-3.276445
5853498713160606720,162.0361786105636,20.89499999999958,-62.6762,207.30328499999968,45.092413
76868614540049408,98.40513735263166,90.88199999999996,13.0443,207.30328499999968,45.092413
625453654702751872,43.963806798308084,163.48499999999956,19.8698,207.30328499999968,45.092413
5918660719981686144,165.6220809887872,39.50999999999936,-57.3249,207.30328499999968,45.092413
4109030160308317312,98.98656889575066,282.52499999999924,-26.6077,207.30328499999968,45.092413
6324325225803432320,146.0493594900317,38.51999999999932,-12.517000000000001,207.30328499999968,45.092413
1237090738916392704,86.34277619183183,102.71999999999933,19.1003,207.30328499999968,45.092413
1784473016438653056,50.47734159309547,156.11999999999935,17.6449,207.30328499999968,45.092413
5153091836072107136,118.96528548347129,321.9374999999999,-16.5945,207.30328499999968,45.092413
3828238392559860992,79.59268135971817,136.09499999999923,-3.7467099999999998,207.30328499999968,45.092413
5853498713160606720,87.53575427634489,20.89499999999958,-62.6762,35.48657999999988,24.084163
76868614540049408,53.330546011766096,90.88199999999996,13.0443,35.48657999999988,24.084163
625453654702751872,112.94748074434118,163.48499999999956,19.8698,35.48657999999988,24.084163
5918660719981686144,81.47944444925298,39.50999999999936,-57.3249,35.48657999999988,24.084163
4109030160308317312,120.07970137472209,282.52499999999924,-26.6077,35.48657999999988,24.084163
6324325225803432320,36.720996101252624,38.51999999999932,-12.517000000000001,35.48657999999988,24.084163
1237090738916392704,62.13608639862984,102.71999999999933,19.1003,35.48657999999988,24.084163
1784473016438653056,108.63906132334,156.11999999999935,17.6449,35.48657999999988,24.084163
5153091836072107136,82.45948896011285,321.9374999999999,-16.5945,35.48657999999988,24.084163
3828238392559860992,101.20831402855718,136.09499999999923,-3.7467099999999998,35.48657999999988,24.084163
5853498713160606720,114.99403123229612,20.89499999999958,-62.6762,291.36688499999974,28.641075
76868614540049408,133.84756365438594,90.88199999999996,13.0443,291.36688499999974,28.641075
625453654702751872,110.11504348004756,163.48499999999956,19.8698,291.36688499999974,28.641075
5918660719981686144,123.43622907470098,39.50999999999936,-57.3249,291.36688499999974,28.641075
4109030160308317312,55.89652153843064,282.52499999999924,-26.6077,291.36688499999974,28.641075
6324325225803432320,110.88968000017312,38.51999999999932,-12.517000000000001,291.36688499999974,28.641075
1237090738916392704,131.53304407363598,102.71999999999933,19.1003,291.36688499999974,28.641075
1784473016438653056,116.65652472661924,156.11999999999935,17.6449,291.36688499999974,28.641075
5153091836072107136,54.03541553717821,321.9374999999999,-16.5945,291.36688499999974,28.641075
3828238392559860992,145.76942664662192,136.09499999999923,-3.7467099999999998,291.36688499999974,28.641075
5853498713160606720,88.74740451644385,20.89499999999958,-62.6762,293.2325699999998,-0.202394
76868614540049408,154.3957544104354,90.88199999999996,13.0443,293.2325699999998,-0.202394
625453654702751872,127.05186681950704,163.48499999999956,19.8698,293.2325699999998,-0.202394
5918660719981686144,98.53110609307798,39.50999999999936,-57.3249,293.2325699999998,-0.202394
4109030160308317312,28.345216299242786,282.52499999999924,-26.6077,293.2325699999998,-0.202394
6324325225803432320,104.87004190481525,38.51999999999932,-12.517000000000001,293.2325699999998,-0.202394
1237090738916392704,158.47167445971655,102.71999999999933,19.1003,293.2325699999998,-0.202394
1784473016438653056,134.36990362206691,156.11999999999935,17.6449,293.2325699999998,-0.202394
5153091836072107136,32.69297394384273,321.9374999999999,-16.5945,293.2325699999998,-0.202394
3828238392559860992,156.8144092052573,136.09499999999923,-3.7467099999999998,293.2325699999998,-0.202394
5853498713160606720,101.12579073487122,20.89499999999958,-62.6762,160.89728999999946,-9.94251
76868614540049408,73.20311332797274,90.88199999999996,13.0443,160.89728999999946,-9.94251
625453654702751872,29.92099310786337,163.48499999999956,19.8698,160.89728999999946,-9.94251
5918660719981686144,97.56315933710894,39.50999999999936,-57.3249,160.89728999999946,-9.94251
4109030160308317312,112.61199111365849,282.52499999999924,-26.6077,160.89728999999946,-9.94251
6324325225803432320,118.52177877436776,38.51999999999932,-12.517000000000001,160.89728999999946,-9.94251
1237090738916392704,64.26037010251257,102.71999999999933,19.1003,160.89728999999946,-9.94251
1784473016438653056,27.988174313507944,156.11999999999935,17.6449,160.89728999999946,-9.94251
5153091836072107136,147.50446246655966,321.9374999999999,-16.5945,160.89728999999946,-9.94251
3828238392559860992,25.37811413275521,136.09499999999923,-3.7467099999999998,160.89728999999946,-9.94251
5853498713160606720,142.99252740340467,20.89499999999958,-62.6762,217.07723999999962,27.236564
76868614540049408,114.09284635922214,90.88199999999996,13.0443,217.07723999999962,27.236564
625453654702751872,49.31826127720066,163.48499999999956,19.8698,217.07723999999962,27.236564
5918660719981686144,149.86225734931506,39.50999999999936,-57.3249,217.07723999999962,27.236564
4109030160308317312,82.79929221856676,282.52499999999924,-26.6077,217.07723999999962,27.236564
6324325225803432320,165.21851310110827,38.51999999999932,-12.517000000000001,217.07723999999962,27.236564
1237090738916392704,101.34700694042121,102.71999999999933,19.1003,217.07723999999962,27.236564
1784473016438653056,56.62918646636906,156.11999999999935,17.6449,217.07723999999962,27.236564
5153091836072107136,110.44067273501713,321.9374999999999,-16.5945,217.07723999999962,27.236564
3828238392559860992,83.73324698572743,136.09499999999923,-3.7467099999999998,217.07723999999962,27.236564
5853498713160606720,91.37948316823032,20.89499999999958,-62.6762,333.14362499999976,20.622919
76868614540049408,110.17398595011055,90.88199999999996,13.0443,333.14362499999976,20.622919
625453654702751872,138.26143080944593,163.48499999999956,19.8698,333.14362499999976,20.622919
5918660719981686144,95.38897465062782,39.50999999999936,-57.3249,333.14362499999976,20.622919
4109030160308317312,68.08803073627145,282.52499999999924,-26.6077,333.14362499999976,20.622919
6324325225803432320,72.2808329090897,38.51999999999932,-12.517000000000001,333.14362499999976,20.622919
1237090738916392704,116.62823321840112,102.71999999999933,19.1003,333.14362499999976,20.622919
1784473016438653056,141.6210146147295,156.11999999999935,17.6449,333.14362499999976,20.622919
5153091836072107136,38.80846290863758,321.9374999999999,-16.5945,333.14362499999976,20.622919
3828238392559860992,156.33306020255355,136.09499999999923,-3.7467099999999998,333.14362499999976,20.622919
5853498713160606720,108.29150396686971,20.89499999999958,-62.6762,82.52519999999946,33.857852
76868614540049408,22.157299654123953,90.88199999999996,13.0443,82.52519999999946,33.857852
625453654702751872,71.81566524890059,163.48499999999956,19.8698,82.52519999999946,33.857852
5918660719981686144,98.11515729553574,39.50999999999936,-57.3249,82.52519999999946,33.857852
4109030160308317312,161.3032993615602,282.52499999999924,-26.6077,82.52519999999946,33.857852
6324325225803432320,62.46054628937797,38.51999999999932,-12.517000000000001,82.52519999999946,33.857852
1237090738916392704,23.252772019883167,102.71999999999933,19.1003,82.52519999999946,33.857852
1784473016438653056,66.89747438606118,156.11999999999935,17.6449,82.52519999999946,33.857852
5153091836072107136,124.33854025466195,321.9374999999999,-16.5945,82.52519999999946,33.857852
3828238392559860992,62.89129611136302,136.09499999999923,-3.7467099999999998,82.52519999999946,33.857852
5853498713160606720,125.02090469947859,20.89499999999958,-62.6762,46.89406499999982,60.772756
76868614540049408,57.370016264485656,90.88199999999996,13.0443,46.89406499999982,60.772756
625453654702751872,84.77515646569653,163.48499999999956,19.8698,46.89406499999982,60.772756
5918660719981686144,118.23973888677685,39.50999999999936,-57.3249,46.89406499999982,60.772756
4109030160308317312,129.59146359714066,282.52499999999924,-26.6077,46.89406499999982,60.772756
6324325225803432320,73.59353569035241,38.51999999999932,-12.517000000000001,46.89406499999982,60.772756
1237090738916392704,56.993571928933804,102.71999999999933,19.1003,46.89406499999982,60.772756
1784473016438653056,83.60942610196541,156.11999999999935,17.6449,46.89406499999982,60.772756
5153091836072107136,102.01104456871902,321.9374999999999,-16.5945,46.89406499999982,60.772756
3828238392559860992,92.87928158530859,136.09499999999923,-3.7467099999999998,46.89406499999982,60.772756
5853498713160606720,127.49249700677638,20.89499999999958,-62.6762,294.1777199999997,44.914237
76868614540049408,118.31313970492273,90.88199999999996,13.0443,294.1777199999997,44.914237
625453654702751872,101.20166232722038,163.48499999999956,19.8698,294.1777199999997,44.914237
5918660719981686144,134.05942132071894,39.50999999999936,-57.3249,294.1777199999997,44.914237
4109030160308317312,72.30849045939678,282.52499999999924,-26.6077,294.1777199999997,44.914237
6324325225803432320,108.92159280076739,38.51999999999932,-12.517000000000001,294.1777199999997,44.914237
1237090738916392704,115.13847410252173,102.71999999999933,19.1003,294.1777199999997,44.914237
1784473016438653056,106.73522796084232,156.11999999999935,17.6449,294.1777199999997,44.914237
5153091836072107136,66.48960576090357,321.9374999999999,-16.5945,294.1777199999997,44.914237
3828238392559860992,134.56468185821237,136.09499999999923,-3.7467099999999998,294.1777199999997,44.914237
5853498713160606720,139.6912190890127,20.89499999999958,-62.6762,302.66507999999976,64.622706
76868614540049408,98.6840382116236,90.88199999999996,13.0443,302.66507999999976,64.622706
625453654702751872,89.88186207775348,163.48499999999956,19.8698,302.66507999999976,64.622706
5918660719981686144,142.00808323085292,39.50999999999936,-57.3249,302.66507999999976,64.622706
4109030160308317312,92.57364977075514,282.52499999999924,-26.6077,302.66507999999976,64.622706
6324325225803432320,103.79779022940882,38.51999999999932,-12.517000000000001,302.66507999999976,64.622706
1237090738916392704,94.87857475917596,102.71999999999933,19.1003,302.66507999999976,64.622706
1784473016438653056,93.83482372661588,156.11999999999935,17.6449,302.66507999999976,64.622706
5153091836072107136,82.54936667180412,321.9374999999999,-16.5945,302.66507999999976,64.622706
3828238392559860992,118.35979886975238,136.09499999999923,-3.7467099999999998,302.66507999999976,64.622706
5853498713160606720,141.19660652552594,20.89499999999958,-62.6762,234.33167999999978,30.3342
76868614540049408,124.15760974086227,90.88199999999996,13.0443,234.33167999999978,30.3342
625453654702751872,64.02516606444169,163.48499999999956,19.8698,234.33167999999978,30.3342
5918660719981686144,151.1132268329937,39.50999999999936,-57.3249,234.33167999999978,30.3342
4109030160308317312,73.24836684747778,282.52499999999924,-26.6077,234.33167999999978,30.3342
6324325225803432320,156.94896215905956,38.51999999999932,-12.517000000000001,234.33167999999978,30.3342
1237090738916392704,112.10757028988547,102.71999999999933,19.1003,234.33167999999978,30.3342
1784473016438653056,71.26941848796514,156.11999999999935,17.6449,234.33167999999978,30.3342
5153091836072107136,96.29716166130362,321.9374999999999,-16.5945,234.33167999999978,30.3342
3828238392559860992,98.99726097463414,136.09499999999923,-3.7467099999999998,234.33167999999978,30.3342
5853498713160606720,69.58991046369823,20.89499999999958,-62.6762,57.25909499999957,1.341124
76868614540049408,35.28655205798591,90.88199999999996,13.0443,57.25909499999957,1.341124
625453654702751872,104.75956656567199,163.48499999999956,19.8698,57.25909499999957,1.341124
5918660719981686144,60.37408759573049,39.50999999999936,-57.3249,57.25909499999957,1.341124
4109030160308317312,129.76119965112034,282.52499999999924,-26.6077,57.25909499999957,1.341124
6324325225803432320,23.196821743324428,38.51999999999932,-12.517000000000001,57.25909499999957,1.341124
1237090738916392704,47.912939695373346,102.71999999999933,19.1003,57.25909499999957,1.341124
1784473016438653056,98.02786724343358,156.11999999999935,17.6449,57.25909499999957,1.341124
5153091836072107136,95.48257425218755,321.9374999999999,-16.5945,57.25909499999957,1.341124
3828238392559860992,78.95245954977077,136.09499999999923,-3.7467099999999998,57.25909499999957,1.341124
5853498713160606720,153.39117675518528,20.89499999999958,-62.6762,206.45209499999984,36.290681
