# -------------------------- o --------------------------
# File ID: TIC249862365.bary.0000.h5 
# -------------------------- o --------------------------
# Source:TIC    
# MJD: 59410.307533618623	RA: 23h19m11.12s	DEC: 75d01m04.31s
# DELTAT:   0.671089	DELTAF(Hz):   2.980232
# --------------------------
# Top_Hit_# 	Drift_Rate 	SNR 	Uncorrected_Frequency 	Corrected_Frequency 	Index 	freq_start 	freq_end 	SEFD 	SEFD_freq 	Coarse_Channel_Number 	Full_number_of_hits 	
# --------------------------
  50     -3.821618     91.640512    135.328355    135.328355      59127    135.320162    135.336541 0.0      0.000000    129    4581654
  51     -0.016558  107583.576190    135.342409    135.342409      63843    135.334217    135.347452 0.0      0.000000    129    4581654
  52      0.000000     66.055928    112.593450    112.593450      32735    112.585258    112.601637 0.0      0.000000     13        126
  53      0.139088    270.024891    135.350691    135.350691       1086    135.347455    135.358878 0.0      0.000000    130     101380
  54     -0.006623  69912.039598    135.537713    135.537713      63840    135.529520    135.542764 0.0      0.000000    130     101380
  55      0.195386    677.635509    135.617509    135.617509      25079    135.609316    135.625695 0.0      0.000000    131     392796
  56      0.016558  32020.338962    135.667809    135.667809      41957    135.659616    135.675996 0.0      0.000000    131     392796
  57      0.695442  238548.867765    135.692479    135.692479      50235    135.684287    135.700666 0.0      0.000000    131     392796
  58     -0.149023     10.101277    135.747444    135.747444       3142    135.739251    135.755631 0.0      0.000000    132          7
  59     -0.076167    598.353508    135.942732    135.942732       3134    135.934540    135.950919 0.0      0.000000    133      13968
  60      0.026493     16.644248    136.353829    136.353829      10003    136.345636    136.362015 0.0      0.000000    135         85
  61      2.589692     26.756297    136.641293    136.641293      40924    136.633100    136.649480 0.0      0.000000    136       7296
  62     -0.778232     64.261479    136.866312    136.866312      50892    136.858120    136.874499 0.0      0.000000    137    7211203
  63     -0.698753     76.976956    137.068286    137.068286      53127    137.060093    137.076472 0.0      0.000000    138    8051882
  64     -3.073190    123.976326    137.442025    137.442025      47461    137.433832    137.450211 0.0      0.000000    140     380134
  65     -0.013247     72.475512    137.592520    137.592520      32423    137.584328    137.600707 0.0      0.000000    141        170
  66     -3.834864     54.853209    137.711482    137.711482       6804    137.703290    137.719669 0.0      0.000000    142    3783918
  67      3.927590     13.073709    138.062429    138.062429      59026    138.054236    138.070615 0.0      0.000000    143       4541
  68      0.000000    212.051245    140.092423    140.092423      19283    140.084230    140.100609 0.0      0.000000    154       1129
  69      0.000000     10.105507    140.717398    140.717398      32382    140.709206    140.725585 0.0      0.000000    157          2
  70      1.016670     26.441183    141.742381    141.742381      48629    141.734188    141.750567 0.0      0.000000    162       2453
  71      0.000000   1178.867837    113.393768    113.393768      39133    113.385575    113.401955 0.0      0.000000     17      81770
  72      0.000000     21.168351    143.842282    143.842282      32343    143.834089    143.850469 0.0      0.000000    173         12
  73      0.000000     57.029665    144.090160    144.090160      49981    144.081967    144.098347 0.0      0.000000    174        112
  74      0.000000     21.932878    144.891929    144.891929      56866    144.883736    144.900116 0.0      0.000000    178       4978
  75      0.000000     32.144706    145.841887    145.841887      47939    145.833694    145.850073 0.0      0.000000    183       2262
  76     -2.940725     29.595671    146.066337    146.066337      57716    146.058144    146.074524 0.0      0.000000    184      93397
  77      0.000000     60.883296    146.967166    146.967166      32304    146.958973    146.975353 0.0      0.000000    189         64
  78      0.000000     53.929630    148.585328    148.585328      50981    148.577135    148.593514 0.0      0.000000    197        235
  79      0.000000   7449.588892    150.092050    150.092050      32265    150.083857    150.100236 0.0      0.000000    205     741588
  80      0.000000     10.184394    150.287353    150.287353      32262    150.279161    150.295540 0.0      0.000000    206          2
  81      0.980242     25.066052    150.692045    150.692045      36982    150.683852    150.700232 0.0      0.000000    208       2240
  82      0.000000    242.417679    153.111993    153.111993      62550    153.103801    153.120180 0.0      0.000000    220      34856
  83      0.000000     30.016466    153.121593    153.121593        235    153.120892    153.129779 0.0      0.000000    221      64222
  84      0.000000     21.481982    153.216933    153.216933      32226    153.208741    153.225120 0.0      0.000000    221      64222
  85      0.056298    188.368854    153.266936    153.266936      49004    153.258743    153.275122 0.0      0.000000    221      64222
  86     -0.006623     10.213282    153.307300    153.307300      62548    153.299107    153.315487 0.0      0.000000    221      64222
  87     -0.006623   3975.676806    153.391804    153.391804      25367    153.383612    153.399991 0.0      0.000000    222     260019
  88      0.000000     98.155241    153.442129    153.442129      42253    153.433936    153.450315 0.0      0.000000    222     260019
  89     -0.006623     66.394365    156.341817    156.341817      32187    156.333625    156.350004 0.0      0.000000    237        106
  90      0.172205     17.468240    156.766640    156.766640      43662    156.758448    156.774827 0.0      0.000000    239        235
  91      0.000000     52.003937    114.693873    114.693873      16624    114.685681    114.702060 0.0      0.000000     24        299
  92     -0.712000    198.170529    158.783688    158.783688      65111    158.775496    158.784952 0.0      0.000000    249      63068
  93      0.000000     72.344535    114.993548    114.993548      51642    114.985355    115.001734 0.0      0.000000     25       5831
  94     -0.033116  12426.255116    158.854278    158.854278      23261    158.846085    158.862465 0.0      0.000000    250    7200339
  95      1.698865     11.134107    158.871903    158.871903      29175    158.863711    158.880090 0.0      0.000000    250    7200339
  96     -0.003312     28.211910    158.880784    158.880784      32155    158.872592    158.888971 0.0      0.000000    250    7200339
  97     -0.003312     46.993227    158.942854    158.942854      52982    158.934661    158.951040 0.0      0.000000    250    7200339
  98      0.003312    261.916365    158.956217    158.956217      57466    158.948024    158.964404 0.0      0.000000    250    7200339
  99      0.000000    257.837647    158.965235    158.965235      60492    158.957042    158.973422 0.0      0.000000    250    7200339
 100      0.000000     13.687043    159.466698    159.466698      32147    159.458505    159.474885 0.0      0.000000    253          4
 101     -0.006623   1389.872593    160.091676    160.091676      45247    160.083484    160.099863 0.0      0.000000    256      66575
 102     -0.003312     11.902577    162.100204    162.100204      63837    162.092011    162.105264 0.0      0.000000    266          4
 103      0.000000    125.849616    162.591582    162.591582      32108    162.583389    162.599768 0.0      0.000000    269        260
 104      0.000000     21.240543    163.081279    163.081279      65351    163.073086    163.081827 0.0      0.000000    271         59
 105      0.000000     71.487951    163.084554    163.084554        914    163.081830    163.092741 0.0      0.000000    272       5418
 106     -0.006623     47.668900    163.276585    163.276585      65349    163.268392    163.277139 0.0      0.000000    272       5418
 107      0.000000    392.098366    163.279857    163.279857        911    163.277142    163.288044 0.0      0.000000    273    1424500
 108     -0.238437     16.172385    163.941278    163.941278      26239    163.933086    163.949465 0.0      0.000000    276        319
 109     -0.052986   5235.023306    164.677202    164.677202      11030    164.669009    164.685389 0.0      0.000000    280    7040892
